    1    1   -33.01221256176156
    1    2     7.86575711246100
    1    3    -5.92660160640066
    1    4     0.00000000000000
    1    5     0.00000000000000
    1    6     0.02814625918650
    1    7     0.00000000000000
    1    8     0.00000000000000
    1    9     0.00526962503617
    1   10     0.00000000000000
    1   11     0.00000000000000
    1   12     0.00000211630080
    1   13     0.00000000000000
    1   14     0.00344607471305
    1   15    -1.56134733681134
    1   16    -2.08286126506016
    1   17     0.00000000000000
    1   18     2.64544580282425
    1   19    -1.86821190219099
    1   20    -1.56134733681134
    1   21    -2.08286126506016
    1   22     0.00000000000000
    1   23    -2.64544580282425
    1   24    -1.86821190219099
    2    1     7.86575711246100
    2    2   -10.26418547245385
    2    3    -5.03458798734933
    2    4     0.00000000000000
    2    5     0.00000000000000
    2    6     0.15663416820797
    2    7     0.00000000000000
    2    8     0.00000000000000
    2    9     0.10686254322574
    2   10     0.00000000000000
    2   11     0.00000000000000
    2   12     0.00005160874555
    2   13     0.00000000000000
    2   14     0.08403701074392
    2   15    -2.07808215177327
    2   16    -2.41405322385091
    2   17     0.00000000000000
    2   18     2.33200831710143
    2   19    -1.62410693348047
    2   20    -2.07808215177327
    2   21    -2.41405322385091
    2   22     0.00000000000000
    2   23    -2.33200831710143
    2   24    -1.62410693348047
    3    1    -5.92660160640066
    3    2    -5.03458798734933
    3    3    -7.60887267408091
    3    4     0.00000000000000
    3    5     0.00000000000000
    3    6     0.16386931430884
    3    7     0.00000000000000
    3    8     0.00000000000000
    3    9     0.22601941306455
    3   10     0.00000000000000
    3   11     0.00000000000000
    3   12     0.00007134629873
    3   13     0.00000000000000
    3   14     0.11617662103084
    3   15    -3.38338535537198
    3   16    -4.17597500541599
    3   17     0.00000000000000
    3   18     2.92589370699248
    3   19    -2.02431719277679
    3   20    -3.38338535537198
    3   21    -4.17597500541599
    3   22     0.00000000000000
    3   23    -2.92589370699248
    3   24    -2.02431719277679
    4    1     0.00000000000000
    4    2     0.00000000000000
    4    3     0.00000000000000
    4    4    -8.44396647573465
    4    5     0.00000000000000
    4    6     0.00000000000000
    4    7    -3.74645239823064
    4    8     0.00000000000000
    4    9     0.00000000000000
    4   10     0.00000000000000
    4   11     0.00000000000000
    4   12     0.00000000000000
    4   13     0.11408320099442
    4   14     0.00000000000000
    4   15     0.00000000000000
    4   16     0.00000000000000
    4   17    -1.42686903800862
    4   18     0.00000000000000
    4   19     0.00000000000000
    4   20     0.00000000000000
    4   21     0.00000000000000
    4   22    -1.42686903800862
    4   23     0.00000000000000
    4   24     0.00000000000000
    5    1     0.00000000000000
    5    2     0.00000000000000
    5    3     0.00000000000000
    5    4     0.00000000000000
    5    5    -8.55318926059662
    5    6     0.00000000000000
    5    7     0.00000000000000
    5    8    -3.84710885161355
    5    9     0.00000000000000
    5   10     0.00000000000000
    5   11     0.19846836855450
    5   12     0.00000000000000
    5   13     0.00000000000000
    5   14     0.00000000000000
    5   15    -1.77973755796743
    5   16    -0.67730438699769
    5   17     0.00000000000000
    5   18     1.48488505046162
    5   19    -2.04910153627789
    5   20     1.77973755796743
    5   21     0.67730438699769
    5   22     0.00000000000000
    5   23     1.48488505046162
    5   24     2.04910153627789
    6    1     0.02814625918650
    6    2     0.15663416820797
    6    3     0.16386931430884
    6    4     0.00000000000000
    6    5     0.00000000000000
    6    6    -8.49851977880662
